0x9BDD 0x9CB4  // 鯝 鲴
0x98B3 0x522E  // 颳 刮
0x9D30 0x9E39  // 鴰 鸹
0x526E 0x5250  // 剮 剐
0x8A7F 0x8BD6  // 詿 诖
0x639B 0x6302  // 掛 挂
0x67B4 0x62D0  // 枴 拐
0x67FA 0x62D0  // 柺 拐
0x6060 0x602A  // 恠 怪
0x95A2 0x5173  // 関 关
0x95DC 0x5173  // 關 关
0x89C0 0x89C2  // 觀 观
0x9C25 0x9CCF  // 鰥 鳏
0x8218 0x9986  // 舘 馆
0x9928 0x9986  // 館 馆
0x742F 0x7BA1  // 琯 管
0x7B66 0x7BA1  // 筦 管
0x8CAB 0x8D2F  // 貫 贯
0x6163 0x60EF  // 慣 惯
0x645C 0x63BC  // 摜 掼
0x9E1B 0x9E73  // 鸛 鹳
0x9475 0x7F50  // 鑵 罐
0x5EE3 0x5E7F  // 廣 广
0x7377 0x72B7  // 獷 犷
0x6B78 0x5F52  // 歸 归
0x5AAF 0x59AB  // 媯 妫
0x5B00 0x59AB  // 嬀 妫
0x9F9C 0x9F9F  // 龜 龟
0x898F 0x89C4  // 規 规
0x69FC 0x89C4  // 槼 规
0x95A8 0x95FA  // 閨 闺
0x74CC 0x7470  // 瓌 瑰
0x9BAD 0x9C91  // 鮭 鲑
0x8ECC 0x8F68  // 軌 轨
0x532D 0x5326  // 匭 匦
0x8A6D 0x8BE1  // 詭 诡
0x528A 0x523D  // 劊 刽
0x528C 0x523F  // 劌 刿
0x6AC3 0x67DC  // 櫃 柜
0x8CB4 0x8D35  // 貴 贵
0x9C56 0x9CDC  // 鱖 鳜
0x889E 0x886E  // 袞 衮
0x7DC4 0x7EF2  // 緄 绲
0x8F25 0x8F8A  // 輥 辊
0x6EFE 0x6EDA  // 滾 滚
0x9B8C 0x9CA7  // 鮌 鲧
0x9BC0 0x9CA7  // 鯀 鲧
0x54BC 0x5459  // 咼 呙
0x581D 0x57DA  // 堝 埚
0x934B 0x9505  // 鍋 锅
0x87C8 0x8748  // 蟈 蝈
0x56EF 0x56FD  // 囯 国
0x570B 0x56FD  // 國 国
0x5E57 0x5E3C  // 幗 帼
0x6451 0x63B4  // 摑 掴
0x83D3 0x679C  // 菓 果
0x69E8 0x6901  // 槨 椁
0x904E 0x8FC7  // 過 过
0x927F 0x94EA  // 鉿 铪
0x99ED 0x9A87  // 駭 骇
0x9807 0x9878  // 頇 顸
0x5705 0x51FD  // 圅 函
0x97D3 0x97E9  // 韓 韩
0x6F22 0x6C49  // 漢 汉
0x7302 0x608D  // 猂 悍
0x91EC 0x710A  // 釬 焊
0x92B2 0x710A  // 銲 焊
0x9837 0x9894  // 頷 颔
0x7D4E 0x7ED7  // 絎 绗
0x980F 0x9883  // 頏 颃
0x8814 0x869D  // 蠔 蚝
0x734B 0x55E5  // 獋 嗥
0x865F 0x53F7  // 號 号
0x66A0 0x7693  // 暠 皓
0x769C 0x7693  // 皜 皓
0x9865 0x98A2  // 顥 颢
0x705D 0x704F  // 灝 灏
0x8A36 0x8BC3  // 訶 诃
0x95A4 0x5408  // 閤 合
0x90C3 0x5408  // 郃 合
0x548A 0x548C  // 咊 和
0x95A1 0x9602  // 閡 阂
0x8988 0x6838  // 覈 核
0x76C7 0x76CD  // 盇 盍
0x981C 0x988C  // 頜 颌
0x95D4 0x9616  // 闔 阖
0x8CC0 0x8D3A  // 賀 贺
0x9DB4 0x9E64  // 鶴 鹤
0x6046 0x6052  // 恆 恒
0x6A6B 0x6A2A  // 橫 横
0x8F5F 0x8F70  // 轟 轰
0x9B28 0x54C4  // 鬨 哄
0x7D05 0x7EA2  // 紅 红
0x958E 0x95F3  // 閎 闳
0x8452 0x836D  // 葒 荭
0x9D3B 0x9E3F  // 鴻 鸿
0x9ECC 0x9EC9  // 黌 黉
0x8A0C 0x8BA7  // 訌 讧
0x9931 0x7CC7  // 餱 糇
0x9C5F 0x9C8E  // 鱟 鲎
0x8656 0x547C  // 虖 呼
0x5611 0x547C  // 嘑 呼
0x8B3C 0x547C  // 謼 呼
0x8EE4 0x8F77  // 軤 轷
0x885A 0x80E1  // 衚 胡
0x9B0D 0x80E1  // 鬍 胡
0x58FA 0x58F6  // 壺 壶
0x9D98 0x9E55  // 鶘 鹕
0x992C 0x7CCA  // 餬 糊
0x6EF8 0x6D52  // 滸 浒
0x6236 0x6237  // 戶 户
0x6C8D 0x51B1  // 沍 冱
0x8B77 0x62A4  // 護 护
0x6EEC 0x6CAA  // 滬 沪
0x9E0C 0x9E71  // 鸌 鹱
0x82B2 0x82B1  // 芲 花
0x8624 0x82B1  // 蘤 花
0x83EF 0x534E  // 華 华
0x5629 0x54D7  // 嘩 哗
0x8B41 0x54D7  // 譁 哗
0x9A4A 0x9A85  // 驊 骅
0x93F5 0x94E7  // 鏵 铧
0x5283 0x5212  // 劃 划
0x756B 0x753B  // 畫 画
0x8A71 0x8BDD  // 話 话
0x6A3A 0x6866  // 樺 桦
0x61F7 0x6000  // 懷 怀
0x58DE 0x574F  // 壞 坏
0x61FD 0x6B22  // 懽 欢
0x6B61 0x6B22  // 歡 欢
0x8C9B 0x737E  // 貛 獾
0x9084 0x8FD8  // 還 还
0x74B0 0x73AF  // 環 环
0x9370 0x953E  // 鍰 锾
0x7E6F 0x7F33  // 繯 缳
0x7DE9 0x7F13  // 緩 缓
0x5950 0x5942  // 奐 奂
0x559A 0x5524  // 喚 唤
0x63DB 0x6362  // 換 换
0x6E19 0x6DA3  // 渙 涣
0x7165 0x7115  // 煥 焕
0x7613 0x75EA  // 瘓 痪
0x9BC7 0x9CA9  // 鯇 鲩
0x9EC3 0x9EC4  // 黃 黄
0x9C09 0x9CC7  // 鰉 鳇
0x6033 0x604D  // 怳 恍
0x8B0A 0x8C0E  // 謊 谎
0x8A7C 0x8BD9  // 詼 诙
0x5645 0x54B4  // 噅 咴
0x63EE 0x6325  // 揮 挥
0x6689 0x6656  // 暉 晖
0x743F 0x73F2  // 琿 珲
0x7147 0x8F89  // 煇 辉
0x8F1D 0x8F89  // 輝 辉
0x5E51 0x5FBD  // 幑 徽
0x56D8 0x56DE  // 囘 回
0x56EC 0x56DE  // 囬 回
0x5EFB 0x56DE  // 廻 回
0x8FF4 0x56DE  // 迴 回
0x8698 0x86D4  // 蚘 蛔
0x75D0 0x86D4  // 痐 蛔
0x86D5 0x86D4  // 蛕 蛔
0x8716 0x86D4  // 蜖 蛔
0x532F 0x6C47  // 匯 汇
0x5F59 0x6C47  // 彙 汇
0x6ED9 0x6C47  // 滙 汇
0x6703 0x4F1A  // 會 会
0x8AF1 0x8BB3  // 諱 讳
0x5666 0x54D5  // 噦 哕
0x6FAE 0x6D4D  // 澮 浍
0x7E6A 0x7ED8  // 繪 绘
0x8588 0x835F  // 薈 荟
0x8AA8 0x8BF2  // 誨 诲
0x6A9C 0x6867  // 檜 桧
0x71F4 0x70E9  // 燴 烩
0x8CC4 0x8D3F  // 賄 贿
0x7A62 0x79FD  // 穢 秽
0x7E62 0x7F0B  // 繢 缋
0x71EC 0x6BC1  // 燬 毁
0x8B6D 0x6BC1  // 譭 毁
0x6BC0 0x6BC1  // 毀 毁
0x662C 0x660F  // 昬 昏
0x8477 0x8364  // 葷 荤
0x95BD 0x960D  // 閽 阍
0x6E3E 0x6D51  // 渾 浑
0x991B 0x9984  // 餛 馄
0x8AE2 0x8BE8  // 諢 诨
0x9343 0x952A  // 鍃 锪
0x9225 0x94AC  // 鈥 钬
0x8CA8 0x8D27  // 貨 货
0x7372 0x83B7  // 獲 获
0x7A6B 0x83B7  // 穫 获
0x798D 0x7978  // 禍 祸
0x944A 0x956C  // 鑊 镬
0x8B4F 0x8BA5  // 譏 讥
0x64CA 0x51FB  // 擊 击
0x5630 0x53FD  // 嘰 叽
0x98E2 0x9965  // 飢 饥
0x9951 0x9965  // 饑 饥
0x6A5F 0x673A  // 機 机
0x74A3 0x7391  // 璣 玑
0x78EF 0x77F6  // 磯 矶
0x96DE 0x9E21  // 雞 鸡
0x9DC4 0x9E21  // 鷄 鸡
0x8DE1 0x8FF9  // 跡 迹
0x8E5F 0x8FF9  // 蹟 迹
0x7A4D 0x79EF  // 積 积
0x52E3 0x7EE9  // 勣 绩
0x7E3E 0x7EE9  // 績 绩
0x7DDD 0x7F09  // 緝 缉
0x8CEB 0x8D4D  // 賫 赍
0x9F4E 0x8D4D  // 齎 赍
0x8E8B 0x8DFB  // 躋 跻
0x9F4F 0x9F51  // 齏 齑
0x7F88 0x7F81  // 羈 羁
0x7D1A 0x7EA7  // 級 级
0x6975 0x6781  // 極 极
0x6A9D 0x696B  // 檝 楫
0x8F2F 0x8F91  // 輯 辑
0x5E7E 0x51E0  // 幾 几
0x87E3 0x866E  // 蟣 虮
0x64E0 0x6324  // 擠 挤
0x8A08 0x8BA1  // 計 计
0x8A18 0x8BB0  // 記 记
0x7D00 0x7EAA  // 紀 纪
0x969B 0x9645  // 際 际
0x5291 0x5242  // 劑 剂
0x568C 0x54DC  // 嚌 哜
0x6FDF 0x6D4E  // 濟 济
0x7E7C 0x7EE7  // 繼 继
0x89AC 0x89CA  // 覬 觊
0x858A 0x84DF  // 薊 蓟
0x973D 0x9701  // 霽 霁
0x9C6D 0x9C9A  // 鱭 鲚
0x9BFD 0x9CAB  // 鯽 鲫
0x9A65 0x9AA5  // 驥 骥
0x593E 0x5939  // 夾 夹
0x88CC 0x5939  // 裌 夹
0x6D79 0x6D43  // 浹 浃
0x50A2 0x5BB6  // 傢 家
0x93B5 0x9553  // 鎵 镓
0x90DF 0x90CF  // 郟 郏
0x83A2 0x835A  // 莢 荚
0x92CF 0x94D7  // 鋏 铗
0x86FA 0x86F1  // 蛺 蛱
0x9830 0x988A  // 頰 颊
0x8CC8 0x8D3E  // 賈 贾
0x9240 0x94BE  // 鉀 钾
0x50F9 0x4EF7  // 價 价
0x99D5 0x9A7E  // 駕 驾
0x6214 0x620B  // 戔 戋
0x59E6 0x5978  // 姦 奸
0x5805 0x575A  // 堅 坚
0x6BB2 0x6B7C  // 殲 歼
0x9593 0x95F4  // 間 间
0x8271 0x8270  // 艱 艰
0x76E3 0x76D1  // 監 监
0x724B 0x7B3A  // 牋 笺
0x7B8B 0x7B3A  // 箋 笺
0x7DD8 0x7F04  // 緘 缄
0x7E11 0x7F23  // 縑 缣
0x9C39 0x9CA3  // 鰹 鲣
0x9DBC 0x9E63  // 鶼 鹣
0x97C9 0x97AF  // 韉 鞯
0x63C0 0x62E3  // 揀 拣
0x6898 0x67A7  // 梘 枧
0x5109 0x4FED  // 儉 俭
0x7E6D 0x8327  // 繭 茧
0x64BF 0x6361  // 撿 捡
0x7B67 0x7B15  // 筧 笕
0x6E1B 0x51CF  // 減 减
0x6AA2 0x68C0  // 檢 检
0x77BC 0x7751  // 瞼 睑
0x8947 0x88E5  // 襇 裥
0x9427 0x950F  // 鐧 锏
0x7C21 0x7B80  // 簡 简
0x8B7E 0x8C2B  // 譾 谫
0x6229 0x622C  // 戩 戬
0x9E7C 0x78B1  // 鹼 碱
0x583F 0x78B1  // 堿 碱
0x898B 0x89C1  // 見 见
0x991E 0x996F  // 餞 饯
0x528D 0x5251  // 劍 剑
0x5292 0x5251  // 劒 剑
0x85A6 0x8350  // 薦 荐
0x8CE4 0x8D31  // 賤 贱
0x6F97 0x6DA7  // 澗 涧
0x8266 0x8230  // 艦 舰
0x6F38 0x6E10  // 漸 渐
0x8AEB 0x8C0F  // 諫 谏
0x6FFA 0x6E85  // 濺 溅
0x8E10 0x8DF5  // 踐 践
0x92FB 0x9274  // 鋻 鉴
0x9451 0x9274  // 鑑 鉴
0x9452 0x9274  // 鑒 鉴
0x9375 0x952E  // 鍵 键
0x6ABB 0x69DB  // 檻 槛
0x8591 0x59DC  // 薑 姜
0x5C07 0x5C06  // 將 将
0x6F3F 0x6D46  // 漿 浆
0x6BAD 0x50F5  // 殭 僵
0x7E6E 0x7F30  // 繮 缰
0x97C1 0x7F30  // 韁 缰
0x8B1B 0x8BB2  // 講 讲
0x734E 0x5956  // 獎 奖
0x69F3 0x6868  // 槳 桨
0x8523 0x848B  // 蔣 蒋
0x7D73 0x7EDB  // 絳 绛
0x91AC 0x9171  // 醬 酱
0x5B0C 0x5A07  // 嬌 娇
0x6F86 0x6D47  // 澆 浇
0x9A55 0x9A84  // 驕 骄
0x81A0 0x80F6  // 膠 胶
0x9BAB 0x9C9B  // 鮫 鲛
0x9DE6 0x9E6A  // 鷦 鹪
0x50E5 0x4FA5  // 僥 侥
0x649F 0x6322  // 撟 挢
0x7D5E 0x7EDE  // 絞 绞
0x9903 0x997A  // 餃 饺
0x77EF 0x77EB  // 矯 矫
0x8173 0x811A  // 腳 脚
0x9278 0x94F0  // 鉸 铰
0x652A 0x6405  // 攪 搅
0x52E6 0x527F  // 勦 剿
0x7E73 0x7F34  // 繳 缴
0x544C 0x53EB  // 呌 叫
0x5DA0 0x5CE4  // 嶠 峤
0x8F4E 0x8F7F  // 轎 轿
0x8F03 0x8F83  // 較 较
0x968E 0x9636  // 階 阶
0x5826 0x9636  // 堦 阶
0x7664 0x7596  // 癤 疖
0x7A2D 0x79F8  // 稭 秸
0x7BC0 0x8282  // 節 节
0x8A10 0x8BA6  // 訐 讦
0x5226 0x52AB  // 刦 劫
0x5227 0x52AB  // 刧 劫
0x523C 0x52AB  // 刼 劫
0x5091 0x6770  // 傑 杰
0x8A70 0x8BD8  // 詰 诘
0x6F54 0x6D01  // 潔 洁
0x7D50 0x7ED3  // 結 结
0x9821 0x9889  // 頡 颉
0x9B9A 0x9C92  // 鮚 鲒
0x5C46 0x5C4A  // 屆 届
0x8AA1 0x8BEB  // 誡 诫
0x89D4 0x65A4  // 觔 斤
0x50C5 0x4EC5  // 僅 仅
0x5DF9 0x537A  // 巹 卺
0x7DCA 0x7D27  // 緊 紧
0x8B39 0x8C28  // 謹 谨
0x9326 0x9526  // 錦 锦
0x9949 0x9991  // 饉 馑
0x76E1 0x5C3D  // 盡 尽
0x5118 0x5C3D  // 儘 尽
0x52C1 0x52B2  // 勁 劲
0x9032 0x8FDB  // 進 进
0x85CE 0x8369  // 藎 荩
0x6649 0x664B  // 晉 晋
0x71FC 0x70EC  // 燼 烬
0x8CEE 0x8D46  // 賮 赆
0x8D10 0x8D46  // 贐 赆
0x7E09 0x7F19  // 縉 缙
0x89B2 0x89D0  // 覲 觐
0x6D87 0x6CFE  // 涇 泾
0x7D93 0x7ECF  // 經 经
0x8396 0x830E  // 莖 茎
0x834A 0x8346  // 荊 荆
0x9A5A 0x60CA  // 驚 惊
0x9BE8 0x9CB8  // 鯨 鲸
0x7A7D 0x9631  // 穽 阱
0x5244 0x522D  // 剄 刭
0x9838 0x9888  // 頸 颈
0x6DE8 0x51C0  // 淨 净
0x5F33 0x5F2A  // 弳 弪
0x5F91 0x5F84  // 徑 径
0x9015 0x5F84  // 逕 径
0x811B 0x80EB  // 脛 胫
0x75D9 0x75C9  // 痙 痉
0x7AF6 0x7ADE  // 競 竞
0x975A 0x9753  // 靚 靓
0x975C 0x9759  // 靜 静
0x93E1 0x955C  // 鏡 镜
0x9008 0x8FE5  // 逈 迥
0x57DB 0x70AF  // 埛 炯
0x7CFE 0x7EA0  // 糾 纠
0x9CE9 0x9E20  // 鳩 鸠
0x9B2E 0x9604  // 鬮 阄
0x63EB 0x63EA  // 揫 揪
0x97EE 0x97ED  // 韮 韭
0x820A 0x65E7  // 舊 旧
0x5EC4 0x53A9  // 廄 厩
0x5ED0 0x53A9  // 廐 厩
0x6344 0x6551  // 捄 救
0x9DF2 0x9E6B  // 鷲 鹫
0x99D2 0x9A79  // 駒 驹
0x92E6 0x9514  // 鋦 锔
0x4FB7 0x5C40  // 侷 局
0x8DFC 0x5C40  // 跼 局
0x8209 0x4E3E  // 舉 举
0x64E7 0x4E3E  // 擧 举
0x6AF8 0x6989  // 櫸 榉
0x9F5F 0x9F83  // 齟 龃
0x8A4E 0x8BB5  // 詎 讵
0x9245 0x949C  // 鉅 钜
0x5287 0x5267  // 劇 剧
0x61FC 0x60E7  // 懼 惧
0x64DA 0x636E  // 據 据
0x98B6 0x98D3  // 颶 飓
0x92F8 0x952F  // 鋸 锯
0x7AB6 0x7AAD  // 窶 窭
0x5C68 0x5C66  // 屨 屦
0x9D51 0x9E43  // 鵑 鹃
0x93B8 0x954C  // 鎸 镌
0x942B 0x954C  // 鐫 镌
0x6372 0x5377  // 捲 卷
0x9308 0x9529  // 錈 锩
0x52CC 0x5026  // 勌 倦
0x68EC 0x684A  // 棬 桊
0x7367 0x72F7  // 獧 狷
0x7D79 0x7EE2  // 絹 绢
0x96CB 0x96BD  // 雋 隽
0x7760 0x7737  // 睠 眷
0x6C7A 0x51B3  // 決 决
0x8A23 0x8BC0  // 訣 诀
0x73A8 0x73CF  // 玨 珏
0x7D55 0x7EDD  // 絕 绝
0x89BA 0x89C9  // 覺 觉
0x8B4E 0x8C32  // 譎 谲
0x6A5C 0x6A5B  // 橜 橛
0x941D 0x9562  // 鐝 镢
0x9481 0x9562  // 钁 镢
0x8ECD 0x519B  // 軍 军
0x921E 0x94A7  // 鈞 钧
0x76B8 0x76B2  // 皸 皲
0x5101 0x4FCA  // 儁 俊
0x6FEC 0x6D5A  // 濬 浚
0x99FF 0x9A8F  // 駿 骏
0x54E2 0x5494  // 哢 咔
0x958B 0x5F00  // 開 开
0x9426 0x950E  // 鐦 锎
0x51F1 0x51EF  // 凱 凯
0x5274 0x5240  // 剴 剀
0x584F 0x57B2  // 塏 垲
0x6137 0x607A  // 愷 恺
0x93A7 0x94E0  // 鎧 铠
0x5605 0x6168  // 嘅 慨
0x9347 0x9534  // 鍇 锴
0x613E 0x5FFE  // 愾 忾
0x9F95 0x9F9B  // 龕 龛
0x57F3 0x574E  // 埳 坎
0x5058 0x4F83  // 偘 侃
0x95DE 0x961A  // 闞 阚
0x77D9 0x77B0  // 矙 瞰
0x7C87 0x7CE0  // 粇 糠
0x7A45 0x7CE0  // 穅 糠
0x958C 0x95F6  // 閌 闶
0x531F 0x7095  // 匟 炕
0x9227 0x94AA  // 鈧 钪
0x6537 0x8003  // 攷 考
0x92AC 0x94D0  // 銬 铐
0x8EFB 0x8F72  // 軻 轲
0x75FE 0x75B4  // 痾 疴
0x9233 0x94B6  // 鈳 钶
0x9826 0x988F  // 頦 颏
0x9846 0x9897  // 顆 颗
0x6BBC 0x58F3  // 殼 壳
0x6B2C 0x54B3  // 欬 咳
0x524B 0x514B  // 剋 克
0x5C05 0x514B  // 尅 克
0x8AB2 0x8BFE  // 課 课
0x9A0D 0x9A92  // 騍 骒
0x7DD9 0x7F02  // 緙 缂
0x9301 0x951E  // 錁 锞
0x808E 0x80AF  // 肎 肯
0x58BE 0x57A6  // 墾 垦
0x61C7 0x6073  // 懇 恳
0x962C 0x5751  // 阬 坑
0x93D7 0x94FF  // 鏗 铿
0x6473 0x62A0  // 摳 抠
0x7798 0x770D  // 瞘 眍
0x6542 0x53E9  // 敂 叩
0x91E6 0x6263  // 釦 扣
0x5BBC 0x5BC7  // 宼 寇
0x5EAB 0x5E93  // 庫 库
0x7D5D 0x7ED4  // 絝 绔
0x56B3 0x55BE  // 嚳 喾
0x8932 0x88E4  // 褲 裤
0x8A87 0x5938  // 誇 夸
0x584A 0x5757  // 塊 块
0x5108 0x4FA9  // 儈 侩
0x9136 0x90D0  // 鄶 郐
0x5672 0x54D9  // 噲 哙
0x736A 0x72EF  // 獪 狯
0x81BE 0x810D  // 膾 脍
0x5BEC 0x5BBD  // 寬 宽
0x9AD6 0x9ACB  // 髖 髋
0x6B35 0x6B3E  // 欵 款
0x8A86 0x8BD3  // 誆 诓
0x8A91 0x8BF3  // 誑 诳
0x913A 0x909D  // 鄺 邝
0x58D9 0x5739  // 壙 圹
0x7E8A 0x7EA9  // 纊 纩
0x6CC1 0x51B5  // 況 况
0x66E0 0x65F7  // 曠 旷
0x7926 0x77FF  // 礦 矿
0x945B 0x77FF  // 鑛 矿
0x8CBA 0x8D36  // 貺 贶
0x8667 0x4E8F  // 虧 亏
0x5DCB 0x5CBF  // 巋 岿
0x7ABA 0x7AA5  // 窺 窥
0x95DA 0x7AA5  // 闚 窥
0x5331 0x532E  // 匱 匮
0x6192 0x6126  // 憒 愦
0x5ABF 0x6127  // 媿 愧
0x6F70 0x6E83  // 潰 溃
0x8562 0x8489  // 蕢 蒉
0x993D 0x9988  // 餽 馈
0x994B 0x9988  // 饋 馈
0x7C23 0x7BD1  // 簣 篑
0x8075 0x8069  // 聵 聩
0x5803 0x5764  // 堃 坤
0x5D10 0x6606  // 崐 昆
0x5D11 0x6606  // 崑 昆
0x9315 0x951F  // 錕 锟
0x9BE4 0x9CB2  // 鯤 鲲
0x68B1 0x6346  // 梱 捆
0x7D91 0x6346  // 綑 捆
0x95AB 0x9603  // 閫 阃
0x774F 0x56F0  // 睏 困
0x64F4 0x6269  // 擴 扩
0x6FF6 0x9614  // 濶 阔
0x95CA 0x9614  // 闊 阔
0x81D8 0x814A  // 臘 腊
0x881F 0x8721  // 蠟 蜡
0x8FA2 0x8FA3  // 辢 辣
0x4F86 0x6765  // 來 来
0x5D0D 0x5D03  // 崍 崃
0x5FA0 0x5F95  // 徠 徕
0x6DF6 0x6D9E  // 淶 涞
0x840A 0x83B1  // 萊 莱
0x9338 0x94FC  // 錸 铼
0x8CDA 0x8D49  // 賚 赉
0x775E 0x7750  // 睞 睐
0x8CF4 0x8D56  // 賴 赖
0x9842 0x8D56  // 顂 赖
0x7028 0x6FD1  // 瀨 濑
0x7669 0x765E  // 癩 癞
0x7C5F 0x7C41  // 籟 籁
0x862D 0x5170  // 蘭 兰
0x5D50 0x5C9A  // 嵐 岚
0x6514 0x62E6  // 攔 拦
0x6B04 0x680F  // 欄 栏
0x60CF 0x5A6A  // 惏 婪
0x95CC 0x9611  // 闌 阑
0x85CD 0x84DD  // 藍 蓝
0x8B95 0x8C30  // 讕 谰
0x703E 0x6F9C  // 瀾 澜
0x8964 0x8934  // 襤 褴
0x6595 0x6593  // 斕 斓
0x7C43 0x7BEE  // 籃 篮
0x946D 0x9567  // 鑭 镧
0x89BD 0x89C8  // 覽 览
0x652C 0x63FD  // 攬 揽
0x7E9C 0x7F06  // 纜 缆
0x6B16 0x6984  // 欖 榄
0x5B3E 0x61D2  // 嬾 懒
0x61F6 0x61D2  // 懶 懒
0x721B 0x70C2  // 爛 烂
0x6FEB 0x6EE5  // 濫 滥
0x746F 0x7405  // 瑯 琅
0x92C3 0x9512  // 鋃 锒
0x870B 0x8782  // 蜋 螂
0x95AC 0x9606  // 閬 阆
0x6488 0x635E  // 撈 捞
0x52DE 0x52B3  // 勞 劳
0x562E 0x5520  // 嘮 唠
0x5D97 0x5D02  // 嶗 崂
0x7646 0x75E8  // 癆 痨
0x9412 0x94F9  // 鐒 铹
0x92A0 0x94D1  // 銠 铑
0x6F87 0x6D9D  // 澇 涝
0x802E 0x8022  // 耮 耢
0x6A02 0x4E50  // 樂 乐
0x9C33 0x9CD3  // 鰳 鳓
0x7E32 0x7F27  // 縲 缧
0x9433 0x956D  // 鐳 镭
0x8A84 0x8BD4  // 誄 诔
0x58D8 0x5792  // 壘 垒
0x6DDA 0x6CEA  // 淚 泪
0x985E 0x7C7B  // 類 类
0x7E8D 0x7D2F  // 纍 累
0x7A1C 0x68F1  // 稜 棱
0x91D0 0x5398  // 釐 厘
0x68C3 0x68A8  // 棃 梨
0x8C8D 0x72F8  // 貍 狸
0x96E2 0x79BB  // 離 离
0x9A6A 0x9A8A  // 驪 骊
0x7282 0x7281  // 犂 犁
0x9E1D 0x9E42  // 鸝 鹂
0x7055 0x6F13  // 灕 漓
0x7E2D 0x7F21  // 縭 缡
0x863A 0x84E0  // 蘺 蓠
0x740D 0x7483  // 琍 璃
0x74C8 0x7483  // 瓈 璃
0x9C7A 0x9CA1  // 鱺 鲡
0x7C6C 0x7BF1  // 籬 篱
0x853E 0x85DC  // 蔾 藜
0x79AE 0x793C  // 禮 礼
0x88E1 0x91CC  // 裡 里
0x88CF 0x91CC  // 裏 里
0x9090 0x9026  // 邐 逦
0x92F0 0x9502  // 鋰 锂
0x9BC9 0x9CA4  // 鯉 鲤
0x9C67 0x9CE2  // 鱧 鳢
0x53A4 0x5386  // 厤 历
0x66C6 0x5386  // 曆 历
0x6B77 0x5386  // 歷 历
0x53B2 0x5389  // 厲 厉
0x9E97 0x4E3D  // 麗 丽
0x52F5 0x52B1  // 勵 励
0x56A6 0x5456  // 嚦 呖
0x58E2 0x575C  // 壢 坜
0x701D 0x6CA5  // 瀝 沥
0x85F6 0x82C8  // 藶 苈
0x6AEA 0x67A5  // 櫪 枥
0x7658 0x75A0  // 癘 疠
0x96B7 0x96B6  // 隷 隶
0x96B8 0x96B6  // 隸 隶
0x5137 0x4FEA  // 儷 俪
0x6ADF 0x680E  // 櫟 栎
0x9B01 0x75AC  // 鬁 疬
0x7667 0x75AC  // 癧 疬
0x8318 0x8354  // 茘 荔
0x8F62 0x8F79  // 轢 轹
0x9148 0x90E6  // 酈 郦
0x6144 0x6817  // 慄 栗
0x792A 0x783A  // 礪 砺
0x792B 0x783E  // 礫 砾
0x6D96 0x8385  // 涖 莅
0x849E 0x8385  // 蒞 莅
0x7CF2 0x7C9D  // 糲 粝
0x8823 0x86CE  // 蠣 蛎
0x8E92 0x8DDE  // 躒 跞
0x9742 0x96F3  // 靂 雳
0x5006 0x4FE9  // 倆 俩
0x5332 0x5941  // 匲 奁
0x5969 0x5941  // 奩 奁
0x5333 0x5941  // 匳 奁
0x7C62 0x5941  // 籢 奁
0x9023 0x8FDE  // 連 连
0x7C3E 0x5E18  // 簾 帘
0x6190 0x601C  // 憐 怜
0x6F23 0x6D9F  // 漣 涟
0x84EE 0x83B2  // 蓮 莲
0x806F 0x8054  // 聯 联
0x8933 0x88E2  // 褳 裢
0x4EB7 0x5EC9  // 亷 廉
0x9C31 0x9CA2  // 鰱 鲢
0x942E 0x9570  // 鐮 镰
0x6582 0x655B  // 斂 敛
0x6B5B 0x655B  // 歛 敛
0x7489 0x740F  // 璉 琏
0x81C9 0x8138  // 臉 脸
0x895D 0x88E3  // 襝 裣
0x861E 0x8539  // 蘞 蔹
0x7DF4 0x7EC3  // 練 练
0x5B4C 0x5A08  // 孌 娈
0x7149 0x70BC  // 煉 炼
0x934A 0x70BC  // 鍊 炼
0x6200 0x604B  // 戀 恋
0x6BAE 0x6B93  // 殮 殓
0x93C8 0x94FE  // 鏈 链
0x7032 0x6F4B  // 瀲 潋
0x6DBC 0x51C9  // 涼 凉
0x6A11 0x6881  // 樑 梁
0x7CE7 0x7CAE  // 糧 粮
0x5169 0x4E24  // 兩 两
0x9B4E 0x9B49  // 魎 魉
0x8AD2 0x8C05  // 諒 谅
0x8F1B 0x8F86  // 輛 辆
0x907C 0x8FBD  // 遼 辽
0x7642 0x7597  // 療 疗
0x7E5A 0x7F2D  // 繚 缭
0x9410 0x9563  // 鐐 镣
0x9DEF 0x9E69  // 鷯 鹩
0x91D5 0x948C  // 釕 钌
0x7375 0x730E  // 獵 猎
0x9130 0x90BB  // 鄰 邻
0x96A3 0x90BB  // 隣 邻
0x81E8 0x4E34  // 臨 临
0x75F3 0x6DCB  // 痳 淋
0x8F54 0x8F9A  // 轔 辚
0x7CA6 0x78F7  // 粦 磷
0x71D0 0x78F7  // 燐 磷
0x9C57 0x9CDE  // 鱗 鳞
0x9E90 0x9E9F  // 麐 麟
0x51DC 0x51DB  // 凜 凛
0x5EE9 0x5EEA  // 廩 廪
0x61CD 0x61D4  // 懍 懔
0x6A81 0x6AA9  // 檁 檩
0x6061 0x541D  // 恡 吝
0x8CC3 0x8D41  // 賃 赁
0x85FA 0x853A  // 藺 蔺
0x8EAA 0x8E8F  // 躪 躏
